2.844844033123987703e-01,3.800167216009991411e-01,1.366774324743647018e-01,6.103129816830376031e-01,2.162543070684515290e-02
-5.830902906680380804e-01,2.292838728047754127e-01,-4.236419403123503069e-01,1.869624376004731747e+00,3.842457087157620244e-01
2.853677704347577504e-01,1.531043664019271326e-02,-2.083449065699928549e-01,2.758696318185021798e-02,-2.381660490728600976e-01
6.228478362420009073e-01,-3.015113506086655737e-01,1.014295307807622892e+00,-9.739318000006234044e-01,1.198363231264487905e-01
2.054457714528861723e-01,2.168699919222615846e-01,-2.415166457988947024e-01,1.135625009514113160e+00,1.180898678515400313e+00
2.580031018840566737e-01,-4.000819220246309982e-01,1.160305942443552230e+00,-1.379878195728192702e+00,5.985850478130976260e-01
3.753077488050379773e-01,-8.544151858159368049e-03,2.040210656118510990e-01,4.602485615127790419e-01,7.721516524471185861e-01
7.794452209232485829e-03,-3.662179007643678874e-02,2.575348258404625001e-01,5.506069057237484854e-01,5.530035868961451495e-01
2.850556545881232640e-01,6.243325924209109923e-01,-6.877034850764000007e-01,1.304196675482367285e+00,-1.515937266929388016e-01
6.042515477489075471e-01,2.162194007128726558e-01,6.768319253198800123e-01,1.072055959824063376e-01,-7.451237655267594073e-01
5.796827722145122402e-02,2.503454379834383348e-01,2.771096495490362188e-01,5.926712349230401911e-01,5.260127866621998605e-01
4.427291533367366805e-01,2.221622212211901704e-01,-1.640246258651247568e-01,3.366977326547433425e-01,-5.582989610468179764e-01
2.499415453586304181e-01,5.225644789261625345e-01,2.771349728859167638e-01,2.948556444468319326e-01,-8.167812460188274004e-01
3.884921741797867090e-02,4.201252668062191997e-01,1.967969759782520478e-01,6.297288019861854158e-01,-3.018535053279279290e-01
-3.930792598811443384e-01,4.341887143151394457e-01,-1.750859814414327531e-01,1.788366927172502674e+00,2.394578902040899182e-01
6.246345876538710318e-01,1.176055476810963091e-01,5.195644157265904006e-01,1.131058992531523699e-01,-2.259778928021561883e-01
4.730121211452734120e-01,-1.380651391473166067e-01,4.372608621097641701e-01,-4.366131391713964915e-01,7.378326578983927797e-02
-1.391585683558313746e-01,3.889410485141490681e-01,-1.390794918813584857e-01,7.516281558102247962e-01,7.901127605409931087e-01
4.725499723073783298e-01,-1.706768574172343733e-01,9.865186185456095158e-01,-9.092728309766009431e-01,3.865408500604906594e-01
-4.980986583020516160e-03,-1.957563076591411766e-01,4.525398682227639302e-01,-3.796314407253721657e-02,8.196417401453509610e-01
2.206662716743420516e-01,1.579759582767156223e-01,3.363721410812990920e-01,4.786139123552556884e-01,4.706254463656187603e-01
3.434143701125921266e-01,2.784889618092634689e-01,7.969813677377531047e-02,5.907163569637002842e-01,2.279619059136070713e-01
4.462287029547835626e-01,-8.677034355165862134e-02,3.745596672641481883e-01,2.168630595666726918e-02,-1.529822699773174255e-01
3.090695531350793127e-02,3.151545129443923399e-01,-3.990196419871423761e-02,7.252181135430997294e-01,7.472666034081471009e-01
2.422340173892266468e-02,1.698823215138045295e-01,-9.079979980469553291e-02,6.947095812894550360e-01,-1.756411914824330955e-02
9.776979253827196292e-02,4.071770669000029375e-01,4.786429488413891931e-01,1.880522083966827684e-01,-1.766409014989608617e-01
1.288878469957703554e-01,7.058627846823148921e-01,-3.549659310589048378e-01,6.804049383670788265e-01,-3.185414682702131239e-01
-7.793554271498971397e-01,3.769837818282162911e-01,-1.160861356322881871e-01,1.374480968797131109e+00,4.235298740381879812e-01
7.604997712812735511e-01,-2.982078394627452403e-02,2.870438476086269453e-01,-1.523815222724819451e-01,4.064906947319874009e-02
4.867675247927099602e-01,1.377768275289918964e-01,5.594745303570977102e-01,-3.632787830071088075e-01,8.055408711212581896e-02
-3.393138104133249650e-02,-1.069023662105312578e-01,5.887163080386181857e-01,2.393985832703876548e-01,1.137429084739298490e+00
4.414982710402791111e-01,1.301372138339736695e-01,6.012130812272101776e-01,-3.789286478394363056e-01,1.099577398521690286e-01
8.115005186626633726e-02,-2.212913870108431103e-01,5.641352596837896360e-01,1.366107302023334968e-01,9.453012147932405851e-01
1.334292283668702950e-01,2.092882270550237012e-01,2.272251156052192689e-01,6.236466158448883412e-02,1.309712202093026023e-01
1.176209390942467847e-01,7.213172978916340128e-01,4.835407589522253829e-02,7.509594272625210731e-01,-4.685779508267681193e-01
4.304839590640137104e-01,7.972515483135647271e-03,2.962499795211324671e-01,5.209232266607723982e-01,-8.480520564931333383e-02
6.770807455053459711e-02,3.204414677660749056e-01,3.148197374025203943e-01,4.038868627076436790e-01,6.650665250640500625e-01
3.928509837514662650e-02,6.822342870757296396e-01,7.819873606481099471e-02,7.925126053436346574e-01,-3.574023191037226099e-01
6.928162903833225139e-02,1.548403575153333711e-01,-2.364251211279015386e-01,7.792882022137441744e-01,1.015683396512006009e-01
-6.776435606863120964e-02,6.776048657062299085e-01,2.885582972215060271e-02,1.116788943724477789e+00,-3.421912502791535915e-01
-5.888016040835812870e-01,6.462429075028731651e-01,-2.217440282977182486e-01,1.458510284090079212e+00,3.214981572984569880e-01
5.180338331073446323e-01,4.081318262644762634e-02,2.386141373503439522e-01,1.536944414505848344e-01,-9.846262134109379227e-02
5.768134170439869202e-01,1.480289030709004972e-01,7.034821232454356588e-02,-1.028604457955245993e-01,1.838532561401564902e-01
8.197560772580814864e-03,3.729210896456749968e-02,2.173448516462635552e-02,8.584792111207231180e-01,7.464037104197851491e-01
3.738923084482923542e-01,1.770836140612089826e-01,2.875299834704433399e-01,-1.409757491105689264e-01,-1.173677933398662304e-01
1.448216370922854601e-01,-3.102803451950720826e-01,5.962712254890251140e-01,8.108383884498154837e-02,6.716185641535846740e-01
4.599193979658711129e-02,-2.842518303581400008e-01,2.195336413489129557e-01,-1.392420158832933796e-01,5.119887564043222872e-01
2.629908603833846503e-01,5.707605414846065317e-01,6.265688404027899283e-01,2.378386826892671044e-02,2.792049224766136040e-01
4.452718728913278579e-01,-3.796985127961519796e-02,2.439384891572491387e-01,-6.475024410491851679e-02,-5.786181640303372786e-01
3.843054072523398035e-01,3.047099462415845950e-01,3.867727651025308633e-02,7.888483373528872855e-01,8.392865889400932811e-02
1.441277504535750098e-01,1.693475517565429592e-02,4.220644631686553128e-01,-2.396523944138067089e-02,4.639515381498504620e-01
2.643805073644635018e-01,-1.575090844606684415e-01,7.274037881712257514e-01,-3.235464521394702531e-01,5.574382305779901348e-01
2.251166181695371526e-01,2.615585292700966374e-02,4.575813522460654426e-01,1.423335134241699718e-01,1.091105945791243093e-01
-7.711703474500324340e-01,3.943013751882930573e-01,-4.809006117658456425e-01,9.846602590072662808e-01,1.625783879894789341e-01
2.756231738729136849e-01,2.012931490830699097e-02,4.123452633426498426e-02,4.838295411664684798e-01,7.849170713840074309e-02
3.554083082430087304e-01,-6.021205929567054888e-02,1.751549938097430315e-01,-2.886342832252269397e-01,4.543309187337788990e-01
1.838125283394768383e-01,5.856559014456682588e-01,1.548623250837439791e-01,5.208686727219206114e-01,4.087322116596909249e-01
1.637663849612318034e-01,1.921422738285403498e-01,2.064528086719008559e-01,1.697851188100531761e-01,2.308979566436844544e-02
3.327143145805249169e-01,2.317276027394259141e-01,5.536779660728442520e-01,2.778671972491109643e-01,7.932284989375447681e-01
-1.798820278501304937e-02,3.410253600229757875e-01,2.473124522535150027e-01,2.720389481980024504e-01,3.959304959586764650e-01
4.446470200622907459e-02,2.867040222057909982e-01,2.841153354327548008e-01,2.338665627622570353e-01,3.151466654733154904e-01
4.549049834459777397e-01,-3.887323384042061791e-01,6.314733998102302071e-01,-1.511876166191530868e-01,-7.066221952981667498e-02
2.868704976645326532e-01,-5.928343849597460073e-03,6.362606620567026194e-01,-8.765814390971921055e-02,1.594033959349542839e-01
2.722227732667192313e-01,-1.119749161737731424e-01,5.760170166745787190e-01,-5.209887471880795262e-01,3.305524455663778061e-01
1.872706771900505551e-01,-3.186356637330974850e-01,1.134084794159777587e+00,-6.810322424349798398e-01,5.638845023307340609e-01
2.165770697747776974e-01,3.503191722818145837e-01,2.167193035625923081e-01,6.756507453747200020e-02,9.226889551441347370e-02
-3.045617584440746262e-01,4.613787402153199380e-01,-3.557067068106119501e-01,9.956331566892077101e-01,2.521442775710677764e-01
2.920612328548828907e-01,1.010206893971423853e-01,-5.065439795225959441e-03,4.375963662944624966e-02,-2.399603239622178086e-01
6.837432021851673758e-01,1.812623849701739537e-02,4.898390591978515202e-02,-4.726321146226374337e-01,2.951511008012309145e-01
-3.012529946109970477e-02,3.470263650636305486e-01,-5.121912484637189400e-02,3.535330174084091448e-01,5.100226630602840983e-01
1.520130116116286956e-01,5.524315908709144518e-02,6.866395722565916682e-01,-7.795596746608784988e-01,2.535850742920521816e-01
1.966759501546837697e-03,-9.487256773507840579e-02,6.165853803893812657e-01,1.800952373206849977e-01,3.601061292708086503e-01
2.446243359949492047e-01,2.891185917666744820e-01,1.965037907779765280e-02,-2.418766425618438798e-01,-1.699472435036307738e-01
1.847936039533468466e-01,-1.297614221438026239e-01,4.326786177117080134e-01,-2.212320496763756361e-01,2.945333489524745718e-01
6.447611706711215973e-01,-5.849732583133464559e-01,4.833428919446891014e-01,-9.375085965306686475e-01,2.069916694184614769e-01
5.477446925068348016e-02,4.776451998677790911e-01,1.901277814151667578e-01,2.429030903714818890e-01,-5.280846882620234828e-01
5.461030148401847112e-02,2.024329747630277884e-02,-2.823746166566535112e-02,-5.438768631917787616e-02,6.782076311875376003e-05
2.328297140298478743e-02,-3.207678018114249463e-01,2.043293548119891889e-01,-2.690352132036133992e-01,6.813595268332341970e-01
4.404534582786005514e-01,-1.767506411588324333e-01,4.845747389559846852e-01,-1.158696454968015897e-02,2.479757188627521869e-01
-3.904239131338713698e-01,2.261523599321761946e-01,-4.087587316382536584e-01,8.646588336007398068e-01,1.080656935194860939e-02
3.890121763689796675e-01,-2.130805530121019642e-01,2.085490786403646490e-01,-1.433603807334440094e-01,3.207103397742204209e-01
6.897226980937436469e-01,-2.935191067062302428e-02,1.573237049992502190e-01,-1.652363709840604100e-01,2.912066634732082826e-01
-1.710554808124380433e-01,5.339352742646656961e-04,6.990654284749562297e-01,-1.625838409134882645e-01,9.786609535198163012e-01
3.176753898647189933e-01,2.687073226321949893e-01,3.736806452067919504e-01,-1.378040300456430389e-01,1.034451993195979330e-01
2.140679887340398574e-02,7.002813691508909255e-02,7.630913135880592613e-01,9.328268306703438317e-02,4.584565022549881852e-01
-3.813318379726526874e-02,4.464607269832737702e-02,-9.488841242702572565e-02,3.253783934322173055e-01,2.224241126066797969e-01
2.469837978854268756e-01,-4.570584995291709224e-03,5.802234133958775741e-01,-6.661319167576956746e-01,7.468956098136120270e-01
3.586198942043754556e-01,-4.843669857920431671e-02,3.167303540457829802e-01,3.203396428238916571e-01,-3.783824055787575469e-02
1.896225432404782807e-01,-2.513184225415006634e-01,6.879034638271651625e-01,-4.154496368935633455e-01,4.280821637909192345e-01
-2.317077713043379228e-02,2.445205168385493621e-01,-1.757391824778921918e-01,2.537230788656433256e-01,-3.139892735546430114e-01
3.398535109416738198e-01,-2.450150595910123019e-01,5.546014651252876293e-01,-7.263877653218820951e-01,6.793933742063241743e-01
3.004828692213298499e-02,2.539133984666833155e-01,1.054313556259923457e-01,2.782337063481051809e-01,8.623202784988108494e-02
-2.873314818676565019e-01,2.571294055676909274e-01,-1.539278289610378492e-01,9.789951329664204893e-01,3.665522321458709876e-02
5.682298023955556499e-01,-2.277966354442846619e-01,6.791664282467320402e-02,-1.976761253762688089e-02,3.729326459747036582e-01
4.232427794525512321e-01,3.970331876533016169e-02,5.611675412305490163e-01,-2.482478726299037763e-01,3.690019376572637455e-01
-3.177922284873905406e-02,-3.239673916242479246e-01,3.993538187312036802e-01,-2.311764559483480141e-01,1.051794498780793452e+00
2.255233865389015269e-01,4.876859848870511716e-01,4.459095643038526458e-01,1.722573346900533875e-01,8.834296706116985531e-02
9.383085701156089475e-02,-1.323509776155853100e-02,4.069079655474872603e-01,6.171540886992918917e-01,6.802510266379989401e-02
2.351031915844931930e-01,1.759161416299961922e-01,-9.617734922816011112e-02,7.776848601467991617e-01,5.540249737539747199e-02
-1.174143474357319588e-03,3.162145215785260033e-02,2.899088325360834051e-01,-1.916063227113062040e-01,5.299510682434359632e-01
3.256587531455064077e-01,2.592994549827679629e-01,1.132846757671485821e-01,6.114469001651235969e-01,2.666793585925456012e-02
4.044515649582422837e-03,3.117004779597777608e-02,7.816328876677349768e-01,-3.935339545374743064e-01,6.581533935415511127e-01
-6.724411677757946570e-02,2.219539386806853309e-01,-3.405656642470787920e-01,3.521842185372181522e-01,-2.367251994006852600e-01
2.669493319307306850e-02,-1.321232656757981849e-01,7.539465216966009242e-01,-6.601701127165140459e-01,4.410595102734196082e-01
-7.148005028317729048e-02,8.601728468098343615e-04,8.458179819613401151e-02,-3.780693870465796219e-02,2.957253215364197274e-01
-3.140514455589809018e-01,3.922116547186124680e-01,-8.593226553391078437e-02,7.114437638546293741e-01,-4.042278413170133367e-02
3.903028518533133151e-01,-2.284479542251952322e-01,3.517729567059189599e-01,6.563855408951987935e-02,2.229466564468929324e-01
4.959248460141583714e-01,-6.167645498531159481e-02,4.937987646863293278e-01,-2.442494675075844168e-01,5.103814567516279377e-01
-3.189615735974172250e-01,1.958858248376768585e-01,6.127550671486499123e-01,5.443432506241062674e-01,8.813383657139547411e-01
2.068602983010952578e-01,-1.723576015378468496e-01,6.191393468389000398e-01,-5.576402949225337524e-01,3.744987853661310706e-01
1.713542519523540975e-01,9.505881373532515388e-02,7.003262611964387041e-01,2.197480677957836803e-01,-7.721771282756519257e-03
2.561834211221869495e-01,-1.888106914397421066e-01,3.160597576937338449e-01,-3.058558031421487744e-02,3.745480739672427117e-01
4.594003931156123155e-01,4.734410812575642336e-01,1.748843510089404807e-01,4.152891270320969164e-01,2.603826545598285080e-01
7.844452164874670119e-01,5.350134197518932599e-02,5.118760741268516545e-01,2.834157617369171822e-01,-1.387191105854921891e-01
4.060473253514390035e-01,-3.938045668261750537e-02,7.917881567216830119e-01,-5.609157605144288183e-01,6.936128827195893465e-02
3.319422718111540993e-01,-1.370273672559234324e-02,2.231217921424682726e-01,7.849919609224004224e-02,-1.941937235035595399e-01
4.169135897689261183e-01,3.572889635227129990e-01,1.859043450725778313e-01,7.031767750769492287e-02,-6.669976722862336338e-02
9.013622443321085698e-02,8.656613711317093229e-02,1.275967479442841335e-01,1.953578828758739394e-01,7.734948619494597111e-02
-2.763783995166761431e-01,4.402214134013097691e-01,3.002345282530659992e-02,8.324063663314241746e-01,2.679831575857468881e-02
7.063361156889713666e-01,-3.822455387431366591e-01,4.668169041008404241e-01,-4.254900551388107743e-01,8.816844974776799626e-02
6.470539906247753104e-01,1.990521475384539329e-01,5.791553517016092556e-01,-3.029673345131962403e-01,2.285478077848280276e-01
-1.133608010620862500e-01,-1.547630771873753086e-01,7.238110080005172309e-01,6.832065261640990483e-02,9.323173535053524974e-01
5.580258357747450715e-01,4.705515563307316462e-02,7.969157979538677994e-01,-6.110215196362813739e-01,3.659780795705086520e-01
4.161233422247178626e-01,-1.473557559560678132e-01,9.452763508413021265e-01,-6.472158470210936931e-01,1.895420187729853212e-01
-1.691038830568870333e-01,-2.203008477874228987e-01,3.995076512592271034e-01,9.121616679852531662e-02,4.274608781236859389e-01
1.946419385409682568e-02,1.500274455351246206e-01,4.009183093048709901e-01,1.532413877394450952e-01,-2.893675768047348704e-02
2.430279046319749059e-01,2.745738153830249995e-01,2.873673088924490471e-01,1.093892797310021675e-01,-5.705082753608896329e-02
2.906300862414074038e-01,4.006021400472341565e-01,5.854243423450081751e-01,-1.049004746644042058e-01,7.089909072224039391e-03
-2.748868912001182774e-01,1.859299116709461075e-01,-2.441553758984690570e-01,6.033652304982002335e-01,-2.001567366862974928e-01
-7.442619494441965466e-02,3.252410302079725146e-01,3.522094706025817867e-01,1.754220588256594493e-01,1.299130295848868744e-01
3.203219999853120226e-01,1.526570836742359161e-01,2.199986379459035746e-01,2.800156024761845108e-01,2.016793554425244384e-01
-2.143355880427857962e-01,3.928775838766684209e-02,1.884173213030110317e-01,-1.916998718791299572e-01,5.178941521202991005e-01
7.132868827759174524e-01,1.711851464150284385e-01,1.926164530492343319e-01,3.272915223511048133e-01,2.403049549929272000e-01
3.703817465758518224e-01,5.340288107730178924e-01,3.234621510851384274e-01,2.141084793009754295e-01,-1.451022835225301011e-01
-9.657542639419801345e-02,3.854872749249383529e-02,4.805020737417824983e-01,1.078688298446635746e-01,6.884931014102593227e-01
1.347743617511840963e-01,2.582264993924254792e-01,1.577621826638785085e-01,4.673754864116332897e-01,-1.711724632581720085e-01
1.191077282803925247e-01,8.827059972691250408e-03,3.395668725713426594e-01,3.007845889906460290e-01,4.301018404240233850e-01
2.628353444005673833e-01,-6.782496299917298299e-02,5.412494475343101324e-02,2.508829669003783125e-01,4.217025062244756373e-01
5.640776400864291190e-02,2.270270841487311841e-01,3.666566976898032459e-01,5.115720306716720067e-01,3.774528206499229710e-01
3.642483143408615787e-01,-5.085644602042974777e-02,1.097351548090001599e-01,8.068161671502264987e-02,-8.158659972257904791e-02
5.300341433051635187e-01,2.284406359654894136e-01,4.018057306718277877e-01,2.295613203748606002e-01,3.378454971407764407e-01
3.767685667645355452e-02,2.724263438415108762e-01,-6.371421609047371593e-02,1.833621043212702861e-01,-1.697908267809613569e-01
1.926505408576140999e-01,7.661664338078502667e-02,1.109510600413657067e-01,1.708506298419560088e-01,4.515712435205782582e-01
7.710755587397921662e-02,1.662882019637499098e-01,4.171512505122960957e-02,5.260994119093799215e-01,9.863694354019601762e-02
2.889507908246005119e-01,1.496973166721797255e-01,-1.245070260367090870e-01,-8.336676200533993386e-02,3.841727632086343047e-01
6.327662247131941031e-01,1.426814013817293281e-01,4.628503431156015258e-01,7.726058519471803304e-03,4.509723762362818911e-02
8.667749915715282361e-02,4.583107639904822062e-01,-6.500500690131139070e-02,2.879139405137179919e-01,-2.040709349377389445e-02
1.834350598039356239e-01,-1.903207742630375343e-01,3.335070948363458854e-01,1.851389245583115201e-03,5.447692992432272563e-01
2.530858692252403452e-01,1.829203999275483272e-01,-8.709094735271548371e-02,3.692757102181803974e-01,-2.409367280731984917e-01
-6.098351072363469155e-02,3.014980686774921259e-01,4.025258949149684851e-01,2.931559093043389908e-01,1.653166544457690679e-01
1.932061992914627657e-01,1.545013325210547739e-01,1.281792899094443272e-01,3.109788501330188470e-01,-8.149889693416109693e-02
2.022262239394379546e-01,1.978822424227905663e-01,3.060813965068179265e-01,4.301589672065579961e-01,7.775397673893547079e-02
1.902778696223301480e-01,2.216965187270388549e-01,1.078580100540367098e-01,2.988901205828594643e-01,-2.740400673599609482e-01
4.978158622652395504e-01,3.299653073769084344e-01,2.832954480822416077e-01,5.322761650285592200e-02,3.466352809086970521e-01
-1.900949088679750390e-02,1.538228644820281710e-02,3.167611568670548050e-01,2.602179737622109523e-01,-3.784761601299875267e-01
-2.118831050462235271e-02,-2.094003602976937939e-01,2.946430165087566277e-01,-1.742555692255975397e-01,4.096573520520475631e-01
1.726795499541964041e-01,5.434725831217514236e-02,2.861230169094765574e-01,1.504426993485999953e-01,1.195215945428771964e-01
3.840769067582375934e-02,6.631597407183992265e-02,1.810190857887259697e-01,6.316935412063076627e-02,3.911024267485863071e-01
2.730487563370410098e-01,-1.486622120905684852e-01,3.763450356781301021e-01,2.195900744030369611e-01,9.475186892004707970e-03
3.088171855921816727e-02,7.580101704700438481e-02,-7.393389062691776981e-02,3.401634184409964012e-01,5.002882937730704915e-01
-1.317525391915819466e-01,-1.395140115550237980e-01,5.474180227054670222e-01,-1.591292080196745617e-01,5.569959471725024480e-01
1.113020548592198594e-01,2.714957428801599293e-01,1.560087690519448289e-01,2.894006650973199313e-01,-2.637124056633267932e-02
-1.261518916541206903e-01,-2.890431484109447502e-01,1.459073723833950453e-01,1.008498206935432712e-01,1.342457580465834521e-01
-2.727956825856025502e-01,-2.890740419535715033e-01,5.597291798431094922e-02,5.154863850127287817e-02,3.157646207796727666e-01
2.332638163343048465e-01,1.141203821494902321e-01,-2.074448061769114116e-01,5.255166000232355250e-01,1.190757582042536872e-01
-2.026226694824279917e-01,-3.477300759283028387e-03,-2.196174591896096068e-02,3.140265962287303037e-01,-2.615744950281049253e-01
3.069469172882362540e-01,3.779044180419130483e-01,5.647273134190612387e-01,2.020707106213818494e-01,8.042326270191232918e-02
9.029907615496576834e-02,6.951628693680438065e-02,-7.824140414686821254e-02,3.551263279715677346e-01,-3.706580133952044193e-02
1.129789682447194937e-01,-1.909786543402395009e-01,6.585438289597751738e-02,-4.532536519759414878e-02,6.386663426130250176e-01
-1.255761302430579707e-01,2.254447246450063114e-01,3.150341484143352466e-01,2.406255594350652782e-01,-1.876160613197519755e-01
3.129212084383140025e-01,2.526774381026493654e-01,1.268115524900737257e-01,-3.890732262864849550e-02,2.730015378440599494e-01
3.642721159240996931e-01,-8.681817452592831275e-02,2.852615089083814226e-01,3.023169888868914579e-01,4.178841183354566335e-01
1.739543177611065916e-01,1.544162759475391500e-01,-2.609112701612690058e-02,2.161851220302071774e-01,4.021972496897993632e-01
3.670013109405427520e-02,2.788804957996970368e-01,4.080616994334204106e-01,-1.667396044192183957e-01,4.378074037896914628e-01
-3.064508342006892483e-01,4.041073365789699667e-01,-8.950136559438796532e-03,4.724758191168532823e-02,2.410953705649517276e-01
5.246368413329307798e-03,1.750970767189971022e-01,-1.426128127721353056e-01,3.001794909272378908e-01,5.162094425098835426e-01
8.409966270956946433e-02,-4.437928861689862114e-01,2.457548244179083297e-01,-4.316997971739325313e-02,2.751662334561365553e-01
-1.178712760856572839e-01,3.700509233964850431e-01,-1.108725591467150939e-01,2.164826740799165872e-01,3.273006089882704583e-01
9.992979827853083752e-03,1.877017381776032168e-01,4.492231600359667953e-01,2.907943876621394974e-01,-3.762296023460218186e-01
7.594693204061439551e-02,4.479946777721675599e-01,3.313562883774586187e-01,1.244454977606019620e-02,-2.526858361735402347e-01
3.057169468373687748e-01,4.127637464053500738e-01,-1.112990389314454515e-01,2.437727802739655669e-01,-1.206511324333887081e-01
3.932689655644464044e-01,2.711543169234975070e-01,3.934652136671440426e-02,-1.430267570975569426e-02,1.326998748876913603e-01
4.568147813116502781e-02,1.254381641389036295e-01,3.232015882485093639e-01,5.479902678624621465e-02,2.146344922066563132e-01
1.676371702634970456e-02,2.865269496780317726e-02,3.129277975249382393e-02,4.261881891550341195e-02,4.065474031141982358e-01
4.288087972785109003e-01,8.671454684065790786e-02,9.434353398510894606e-02,2.100511431396656983e-02,3.418343884685102196e-01
3.401317887783087551e-02,6.908371918113198618e-02,1.551358182816434395e-01,4.015358631248993615e-01,2.858280533211077779e-01
8.912034520477125910e-02,3.510593240389305869e-01,4.052445932467723666e-01,1.397427270892776241e-01,1.738052374178884196e-01
-2.562120937732249581e-01,4.314394485838435322e-01,2.118477752928268343e-01,8.295387751319997782e-02,-7.480492321062048866e-02
3.368686116975129763e-01,1.055361682789697775e-01,1.062447991736416575e-01,1.012579197220666860e-01,3.222214905992094036e-01
1.873938595253611672e-01,-2.039872662098855538e-01,2.812256529920494907e-01,1.236314809370315515e-01,2.641777444950698661e-01
4.551191261558393819e-01,3.536614786774172625e-01,4.636365047439724441e-01,1.984139718542121678e-01,5.703477989592371511e-01
1.553212381417076737e-01,-7.409094405728014476e-02,2.640202174315823269e-01,3.074654036046363115e-01,1.532017387663724417e-01
1.715786480701527450e-01,5.575864682016639096e-01,-4.562473869048711515e-03,5.907687896963612767e-03,-2.282997022680527746e-02
1.703474345204458451e-01,2.028959596688502121e-01,-3.768245685038285053e-02,2.775957961592459555e-01,-3.944535310666177561e-03
4.294461937656085526e-01,2.906933997146637361e-01,3.700121975776414773e-01,-1.438220582328373076e-01,2.056178458208051119e-01
3.328355582042111238e-01,1.262978204807491955e-01,5.297073914424956786e-01,7.575917403323788324e-02,3.944470215366629451e-01
6.064933145727736952e-02,5.808950162240463649e-02,5.924314175044317898e-02,2.730684845665388716e-01,2.476938624412336476e-01
4.189114409903796910e-01,-2.181566615352918681e-01,-1.108457636900355564e-01,-4.806347319002375607e-02,2.078581490332996329e-01
3.256449757233185333e-02,1.417971219080486900e-01,2.029733142977639959e-01,4.375686611843262325e-02,5.409958731201930382e-01
1.679986788197152525e-01,-1.005871319920869089e-01,1.221112928224042521e-01,8.453152430778952675e-02,3.796955191957051556e-01
-1.063379896424978960e-01,4.276788659397123826e-01,2.329605655210423565e-01,3.528412933481881453e-01,1.560918635641835583e-01
6.510332328912565858e-02,4.148662335287702646e-02,3.383720605777293389e-01,2.266882704729434317e-01,2.286486325174305612e-01
1.271467399133449638e-02,-5.570699146538065083e-01,9.311122797782124538e-02,4.770072042224284825e-01,2.872594111244511916e-01
